ticker,quarter,fiscal_year,event_date,transcript_id,total_words,positive_count,negative_count,uncertainty_count,positive_ratio,negative_ratio,uncertainty_ratio,net_sentiment,sentiment_polarity,event_date_only,car_-1_1,car_-1_1_tstat,car_-1_1_alpha,car_-1_1_beta,car_-1_1_rsquared,car_-1_1_obs,car_0_1,car_0_1_tstat,car_0_1_alpha,car_0_1_beta,car_0_1_rsquared,car_0_1_obs,car_0_2,car_0_2_tstat,car_0_2_alpha,car_0_2_beta,car_0_2_rsquared,car_0_2_obs
CMCSA,-1,2015,2015-03-03 21:23:09,CMCSA_80676,2780,123,30,27,0.0442446043165467,0.0107913669064748,0.0097122302158273,0.0334532374100719,0.6078431372549019,2015-03-03,0.0186057239851861,2.3124149618379763,0.0004652400405976,1.029262123548172,0.4530121073899992,3,0.0164706423461868,2.718780549805644,0.0004652400405976,1.029262123548172,0.4530121073899992,2,0.0125886757820821,0.9533754904156098,0.0004652400405976,1.029262123548172,0.4530121073899992,3
CMCSA,1,2015,2015-05-04 18:24:04,CMCSA_83526,4298,174,82,39,0.0404839460214053,0.0190786412284783,0.0090739879013494,0.0214053047929269,0.359375,2015-05-04,0.0002700449899151,0.0452542568541575,0.0003643498485067,0.963183316289719,0.3971235867315028,2,0.0002700449899151,0.0452542568541575,0.0003643498485067,0.963183316289719,0.3971235867315028,2,-0.0023827880157559,-0.4057992688157132,0.0003643498485067,0.963183316289719,0.3971235867315028,3
CMCSA,-1,2015,2015-05-18 18:12:05,CMCSA_85377,2214,50,13,19,0.022583559168925,0.0058717253839205,0.0085817524841915,0.0167118337850045,0.5873015873015873,2015-05-18,0.0083431220247606,2.432295857525331,2.88326719514364e-05,0.9996043373550296,0.4184601831451202,2,0.0083431220247606,2.432295857525331,2.88326719514364e-05,0.9996043373550296,0.4184601831451202,2,0.0145721639277507,4.032661327378222,2.88326719514364e-05,0.9996043373550296,0.4184601831451202,3
CMCSA,2,2015,2015-07-23 17:16:13,CMCSA_86331,4386,231,58,26,0.0526675786593707,0.0132238942088463,0.0059279525763793,0.0394436844505243,0.5986159169550173,2015-07-23,-0.0173350295681915,-0.5490857479776036,0.0004270768771385,0.9329633963013928,0.389623817996353,3,-0.0226878133429279,-0.7333006181539341,0.0004270768771385,0.9329633963013928,0.389623817996353,2,-0.0226878133429279,-0.7333006181539341,0.0004270768771385,0.9329633963013928,0.389623817996353,2
CMCSA,-1,2015,2015-09-09 20:17:04,CMCSA_90069,2709,105,35,14,0.0387596899224806,0.0129198966408268,0.0051679586563307,0.0258397932816537,0.5,2015-09-09,-0.0034179551643187,-0.3217244301902591,0.0005057220018111,1.029000141075957,0.4177884766578111,3,-0.0023781908202771,-0.1938821899158403,0.0005057220018111,1.029000141075957,0.4177884766578111,2,-0.0087103253056966,-0.7380175674533221,0.0005057220018111,1.029000141075957,0.4177884766578111,3
CMCSA,-1,2015,2015-09-16 19:35:15,CMCSA_90167,2855,113,31,17,0.0395796847635726,0.0108581436077057,0.005954465849387,0.0287215411558669,0.5694444444444444,2015-09-16,0.015828401830838,1.398208967437115,0.0006065529228574,1.0448159015955745,0.4080301148306717,3,0.0126327075340153,1.0053655855294563,0.0006065529228574,1.0448159015955745,0.4080301148306717,2,0.0102448238554053,0.7351971747169506,0.0006065529228574,1.0448159015955745,0.4080301148306717,3
CMCSA,3,2015,2015-10-27 17:08:03,CMCSA_91005,3727,146,67,29,0.0391735980681513,0.0179769251408639,0.0077810571505232,0.0211966729272873,0.3708920187793427,2015-10-27,-0.0079810302608692,-0.6305264999317893,0.0003288642953789,1.0107605935113817,0.5148113663500065,3,-0.0137113171485091,-8.821389181001592,0.0003288642953789,1.0107605935113817,0.5148113663500065,2,0.0062836855525201,0.2337299668283969,0.0003288642953789,1.0107605935113817,0.5148113663500065,3
CMCSA,-1,2015,2015-12-07 18:33:09,CMCSA_94354,2497,87,23,21,0.0348418101722066,0.0092110532639167,0.0084100921105326,0.0256307569082899,0.5818181818181818,2015-12-07,-0.0053544364561193,-0.4750539714576011,0.0008795073833203,1.0331556674550608,0.5823742513146994,2,-0.0053544364561193,-0.4750539714576011,0.0008795073833203,1.0331556674550608,0.5823742513146994,2,-0.0153401217642126,-1.2580044242662918,0.0008795073833203,1.0331556674550608,0.5823742513146994,3
CMCSA,4,2015,2016-02-03 18:46:04,CMCSA_95399,4127,185,83,34,0.0448267506663435,0.0201114611097649,0.0082384298521928,0.0247152895565786,0.3805970149253731,2016-02-03,0.0542247012481957,1.0283524689525936,0.0003492320728384,1.0497092283702942,0.6166015490266297,3,0.0554166551506041,1.0881519675213154,0.0003492320728384,1.0497092283702942,0.6166015490266297,2,0.0962472765707681,2.0916462218939724,0.0003492320728384,1.0497092283702942,0.6166015490266297,3
CMCSA,1,2016,2016-04-27 18:28:18,CMCSA_99435,3944,169,88,39,0.0428498985801217,0.0223123732251521,0.0098884381338742,0.0205375253549695,0.3151750972762646,2016-04-27,0.0038889298537868,0.5777607389997228,0.0003165445141369,0.9256397486129432,0.5849411158744604,3,0.0064928470040174,1.6892276196790397,0.0003165445141369,0.9256397486129432,0.5849411158744604,2,0.0039312839674373,0.5872620098218508,0.0003165445141369,0.9256397486129432,0.5849411158744604,3
CMCSA,-1,2016,2016-05-23 23:20:33,CMCSA_102504,3065,102,22,21,0.033278955954323,0.0071778140293637,0.0068515497553017,0.0261011419249592,0.6451612903225806,2016-05-23,-0.0004902306626487,-0.113908268835066,0.0005470530236457,0.9183260875447968,0.4968686721153275,2,-0.0004902306626487,-0.113908268835066,0.0005470530236457,0.9183260875447968,0.4968686721153275,2,-0.0051983489732099,-0.894011262935457,0.0005470530236457,0.9183260875447968,0.4968686721153275,3
CMCSA,2,2016,2016-07-27 16:24:34,CMCSA_103594,4406,186,107,32,0.0422151611438946,0.0242850658193372,0.0072628234226055,0.0179300953245574,0.2696245733788396,2016-07-27,0.0040337746040027,0.2466282738091122,1.2321520958104408e-05,0.862652070999492,0.4406962513007598,3,0.009735553915483,0.6754876371556671,1.2321520958104408e-05,0.862652070999492,0.4406962513007598,2,-0.0015345425522037,-0.0752168993930953,1.2321520958104408e-05,0.862652070999492,0.4406962513007598,3
CMCSA,-1,2015,2016-09-15 01:27:09,CMCSA_107072,2871,111,32,26,0.038662486938349,0.0111459421804249,0.0090560780215952,0.027516544757924,0.5524475524475524,2016-09-15,0.0110699155505028,1.0930283905746727,0.0008572286682399,0.7222141634157696,0.343613592311443,3,0.0053712595687861,0.4810800613220211,0.0008572286682399,0.7222141634157696,0.343613592311443,2,0.0053712595687861,0.4810800613220211,0.0008572286682399,0.7222141634157696,0.343613592311443,2
CMCSA,-1,2016,2016-09-20 16:34:03,CMCSA_107154,2556,114,18,23,0.0446009389671361,0.0070422535211267,0.008998435054773,0.0375586854460093,0.7272727272727273,2016-09-20,0.0069509056186671,0.8816773347815511,0.0008910876222139,0.7082749894995403,0.3233060904454792,3,0.0098849541013379,25.406079412401564,0.0008910876222139,0.7082749894995403,0.3233060904454792,2,0.0055444057111745,0.5968697304047157,0.0008910876222139,0.7082749894995403,0.3233060904454792,3
CMCSA,3,2016,2016-10-26 19:00:15,CMCSA_107818,4532,186,86,32,0.0410414827890556,0.0189761694616063,0.0070609002647837,0.0220653133274492,0.3676470588235294,2016-10-26,-0.0480544890980615,-2.243749938565876,0.0003468648047196,0.6649690310959007,0.3722882750399368,3,-0.0438385440521377,-3.149785115052075,0.0003468648047196,0.6649690310959007,0.3722882750399368,2,-0.0359684435398476,-1.119275351955633,0.0003468648047196,0.6649690310959007,0.3722882750399368,3
CMCSA,-1,2016,2016-12-08 03:41:03,CMCSA_111203,2796,142,19,23,0.0507868383404864,0.0067954220314735,0.0082260371959942,0.0439914163090128,0.7639751552795031,2016-12-08,-0.0027279119691714,-0.5820869244220407,8.733404846998004e-05,0.667294267366712,0.3961213202870527,3,-0.0035441365365626,-0.7856251452257854,8.733404846998004e-05,0.667294267366712,0.3961213202870527,2,-0.0035441365365626,-0.7856251452257854,8.733404846998004e-05,0.667294267366712,0.3961213202870527,2
CMCSA,4,2016,2017-01-26 20:31:00,CMCSA_111870,4114,189,77,45,0.045940690325717,0.0187165775401069,0.0109382596013612,0.0272241127856101,0.4210526315789473,2017-01-26,0.0272773076707162,0.8667471217935464,0.0003926408925579,0.6344097676130497,0.2678534488607128,3,0.0349687106660524,1.6036904420768807,0.0003926408925579,0.6344097676130497,0.2678534488607128,2,0.0349687106660524,1.6036904420768807,0.0003926408925579,0.6344097676130497,0.2678534488607128,2
CMCSA,-1,2017,2017-03-06 18:50:06,CMCSA_114536,2359,125,23,13,0.0529885544722339,0.009749894022891,0.0055108096651123,0.0432386604493429,0.6891891891891891,2017-03-06,0.010346221070925,1.5381422978741113,0.0004107080318435,0.797278966627041,0.2895165011896752,2,0.010346221070925,1.5381422978741113,0.0004107080318435,0.797278966627041,0.2895165011896752,2,0.0042291159381866,0.3328849638443981,0.0004107080318435,0.797278966627041,0.2895165011896752,3
CMCSA,1,2017,2017-04-27 18:28:30,CMCSA_116230,4249,212,66,27,0.0498940927277006,0.0155330666039068,0.0063544363379618,0.0343610261237938,0.5251798561151079,2017-04-27,0.0191294503679371,0.7673592688614125,0.0004430809473985,0.7781905697144023,0.2501983491510493,3,0.0116968213055157,0.4071678399217843,0.0004430809473985,0.7781905697144023,0.2501983491510493,2,0.0116968213055157,0.4071678399217843,0.0004430809473985,0.7781905697144023,0.2501983491510493,2
CMCSA,-1,2017,2017-05-22 20:34:04,CMCSA_119204,2223,91,19,14,0.0409356725146198,0.0085470085470085,0.0062977957714799,0.0323886639676113,0.6545454545454545,2017-05-22,0.0169487707556547,2.831087191067897,0.0006228413780681,0.8126512266197955,0.2238017649342913,2,0.0169487707556547,2.831087191067897,0.0006228413780681,0.8126512266197955,0.2238017649342913,2,0.0281999411312458,4.794781449542219,0.0006228413780681,0.8126512266197955,0.2238017649342913,3
CMCSA,0,2017,2017-06-08 17:16:29,CMCSA_119520,1595,50,53,13,0.0313479623824451,0.0332288401253918,0.0081504702194357,-0.0018808777429467,-0.029126213592233,2017-06-08,-0.0279926063316134,-1.1594312532690816,0.0006562540678036,0.7396304947619069,0.1748356922570608,3,-0.0308751201551073,-1.7003808247733223,0.0006562540678036,0.7396304947619069,0.1748356922570608,2,-0.0308751201551073,-1.7003808247733223,0.0006562540678036,0.7396304947619069,0.1748356922570608,2
CMCSA,2,2017,2017-07-27 15:28:21,CMCSA_120373,3626,166,63,32,0.0457804743519029,0.0173745173745173,0.0088251516822945,0.0284059569773855,0.4497816593886463,2017-07-27,-0.0058704645833203,-0.4426575988951715,0.0007899115297721,0.6924383495672266,0.1389009615013623,3,0.0049235896867385,10.677130099733104,0.0007899115297721,0.6924383495672266,0.1389009615013623,2,0.0049235896867385,10.677130099733104,0.0007899115297721,0.6924383495672266,0.1389009615013623,2
CMCSA,-1,2017,2017-09-07 23:11:26,CMCSA_123743,2801,97,30,17,0.0346304891110317,0.0107104605498036,0.006069260978222,0.0239200285612281,0.5275590551181102,2017-09-07,-0.0631454531011933,-0.9764161032379004,0.000421505509319,0.872780377973563,0.1952467248663335,3,-0.0722337781861385,-1.3526576485571378,0.000421505509319,0.872780377973563,0.1952467248663335,2,-0.0722337781861385,-1.3526576485571378,0.000421505509319,0.872780377973563,0.1952467248663335,2
CMCSA,0,2017,2017-09-12 20:22:04,CMCSA_123820,2923,135,19,26,0.0461854259322613,0.006500171057133,0.0088949709202873,0.0396852548751282,0.7532467532467533,2017-09-12,-0.0204146748560288,-1.07312578528794,0.0004058187970338,0.8839873494722886,0.1925174716098936,3,-0.0010021017395545,-0.4209552667193872,0.0004058187970338,0.8839873494722886,0.1925174716098936,2,-0.010456998760648,-1.1380996144575934,0.0004058187970338,0.8839873494722886,0.1925174716098936,3
CMCSA,3,2017,2017-10-26 16:22:01,CMCSA_124680,4271,214,71,40,0.0501053617419808,0.0166237415125263,0.0093654881760711,0.0334816202294544,0.5017543859649123,2017-10-26,0.0050003234212018,0.1784179930905986,-0.0001373230397587,0.9735593965438668,0.1771043606559755,3,-0.0094420352756696,-0.399849095511738,-0.0001373230397587,0.9735593965438668,0.1771043606559755,2,-0.0094420352756696,-0.399849095511738,-0.0001373230397587,0.9735593965438668,0.1771043606559755,2
CMCSA,-1,2017,2017-12-05 04:35:08,CMCSA_127869,2583,128,21,18,0.0495547812620983,0.008130081300813,0.0069686411149825,0.0414246999612853,0.7181208053691275,2017-12-05,0.0161512725631528,0.2325820820317096,-0.000546736328337,1.0514028947706,0.1419698975413392,3,-0.035414367428138,-6.306461898458318,-0.000546736328337,1.0514028947706,0.1419698975413392,2,-0.058249219333884,-8.242305822657176,-0.000546736328337,1.0514028947706,0.1419698975413392,3
CMCSA,4,2017,2018-01-24 19:22:17,CMCSA_128347,4603,215,84,36,0.0467086682598305,0.0182489680643058,0.0078209863132739,0.0284597001955246,0.4381270903010033,2018-01-24,-0.0166327182472388,-0.538918100039504,-0.0008115449707867,0.9807303446045345,0.082487351927218,3,-0.0043798075241278,-0.1300025218943887,-0.0008115449707867,0.9807303446045345,0.082487351927218,2,0.0023207595626746,0.0760879698494853,-0.0008115449707867,0.9807303446045345,0.082487351927218,3
CMCSA,1,2018,2018-04-25 18:32:07,CMCSA_132615,4249,208,54,37,0.0489526947517062,0.0127088726759237,0.0087079312779477,0.0362438220757825,0.5877862595419847,2018-04-25,-0.008759745179143,-0.158171517085731,-0.0015465450835673,1.142167340992336,0.2151257923432079,3,-0.0079454437664982,-0.1244494591914081,-0.0015465450835673,1.142167340992336,0.2151257923432079,2,-0.0528205483317403,-0.7680100485725063,-0.0015465450835673,1.142167340992336,0.2151257923432079,3
CMCSA,-1,2018,2018-05-14 19:32:07,CMCSA_135422,3093,139,37,23,0.0449401875202069,0.0119624959586162,0.0074361461364371,0.0329776915615906,0.5795454545454546,2018-05-14,0.0121044969686083,2.665702217540607,-0.0016316392223966,1.0748082829855832,0.2351994452319941,2,0.0121044969686083,2.665702217540607,-0.0016316392223966,1.0748082829855832,0.2351994452319941,2,0.0254352335415612,3.074527666356251,-0.0016316392223966,1.0748082829855832,0.2351994452319941,3
CMCSA,0,2018,2018-06-11 16:13:07,CMCSA_136121,1478,51,46,13,0.0345060893098782,0.0311231393775372,0.0087956698240866,0.003382949932341,0.0515463917525773,2018-06-11,0.0083425505144993,0.5978504874500247,-0.0011750216517346,0.9782023062846557,0.2455252665350887,2,0.0083425505144993,0.5978504874500247,-0.0011750216517346,0.9782023062846557,0.2455252665350887,2,0.0111978388965341,0.9211650166991844,-0.0011750216517346,0.9782023062846557,0.2455252665350887,3
CMCSA,2,2018,2018-07-26 18:26:59,CMCSA_136898,3474,173,60,30,0.0497985031663788,0.0172711571675302,0.0086355785837651,0.0325273459988485,0.4849785407725321,2018-07-26,0.055033896507825,1.2958792322583077,-0.0012909523491069,1.0319568728768775,0.2590557306639581,3,0.0613730357561726,2.5552458444037405,-0.0012909523491069,1.0319568728768775,0.2590557306639581,2,0.0613730357561726,2.5552458444037405,-0.0012909523491069,1.0319568728768775,0.2590557306639581,2
CMCSA,-1,2018,2018-09-07 05:09:05,CMCSA_140385,3059,107,48,42,0.0349787512258908,0.0156914024190912,0.0137299771167048,0.0192873488067996,0.3806451612903225,2018-09-07,0.0062609949175925,0.4111773767356306,-0.0013238476431993,1.0375985533597,0.2753885218896486,2,,,,,,0,,,,,,0
CMCSA,0,2018,2018-09-12 17:58:03,CMCSA_140434,2541,108,31,18,0.0425029515938606,0.0121999212908303,0.0070838252656434,0.0303030303030303,0.5539568345323741,2018-09-12,0.0138364738474871,0.4981372769033568,-0.0011223287936871,1.004236255943472,0.2527742368164752,3,0.0176078281604974,0.6156972004850989,-0.0011223287936871,1.004236255943472,0.2527742368164752,2,0.0156623273788116,0.5801090948118545,-0.0011223287936871,1.004236255943472,0.2527742368164752,3
CMCSA,3,2018,2018-10-25 17:04:25,CMCSA_141174,5799,300,85,42,0.0517330574236937,0.0146576996033798,0.0072426280393171,0.0370753578203138,0.5584415584415584,2018-10-25,0.020621352355239,0.4802168102559763,-0.0008614273264148,0.950964393419576,0.170804223899991,3,0.0335507875871694,0.9369840381500856,-0.0008614273264148,0.950964393419576,0.170804223899991,2,0.0335507875871694,0.9369840381500856,-0.0008614273264148,0.950964393419576,0.170804223899991,2
CMCSA,-1,2018,2018-12-04 18:25:07,CMCSA_144693,2754,121,23,18,0.0439360929557008,0.0083514887436456,0.0065359477124183,0.0355846042120551,0.6805555555555556,2018-12-04,-0.0145080513030581,-8.722471243600083,0.0004061378124436,0.9847536333216452,0.1694113240793214,2,,,,,,0,7.071462911936721e-05,0.0054751882315168,0.0004061378124436,0.9847536333216452,0.1694113240793214,2
CMCSA,4,2018,2019-01-23 21:30:15,CMCSA_145194,5107,240,54,33,0.046994321519483,0.0105737223418836,0.0064617192089289,0.0364205991775993,0.6326530612244898,2019-01-23,0.0091383453518004,0.1243639371992077,0.0014933227203739,1.0528775391045238,0.2957574722320925,3,0.0299784508938453,0.4046873805082486,0.0014933227203739,1.0528775391045238,0.2957574722320925,2,0.0057339890424059,0.0762504608369375,0.0014933227203739,1.0528775391045238,0.2957574722320925,3
CMCSA,-1,2019,2019-03-12 19:36:09,CMCSA_148661,2503,140,19,18,0.0559328805433479,0.0075908909308829,0.0071913703555733,0.048341989612465,0.7610062893081762,2019-03-12,0.012042555176969,0.8241470280881606,0.0008565433766673,0.8928887576788131,0.323723873346494,3,4.926644881199545e-05,0.005089898765936,0.0008565433766673,0.8928887576788131,0.323723873346494,2,0.0079117900534889,0.6894205560085042,0.0008565433766673,0.8928887576788131,0.323723873346494,3
CMCSA,1,2019,2019-04-25 18:33:10,CMCSA_149863,4353,198,68,29,0.045485871812543,0.0156214105214794,0.0066620721341603,0.0298644612910636,0.4887218045112781,2019-04-25,0.0216708679999454,0.760201946840656,0.0008856265181279,0.8923529916552547,0.3542341981357572,3,0.024046000884322,0.8464053852120714,0.0008856265181279,0.8923529916552547,0.3542341981357572,2,0.024046000884322,0.8464053852120714,0.0008856265181279,0.8923529916552547,0.3542341981357572,2
CMCSA,2,2019,2019-07-25 16:47:40,CMCSA_154178,1692,63,33,19,0.0372340425531914,0.0195035460992907,0.0112293144208037,0.0177304964539007,0.3125,2019-07-25,0.000857896461067,0.0747921064430312,0.0003447141487769,0.7465301808028391,0.3313729080791308,3,-0.0067222360638925,-1.6904884741186048,0.0003447141487769,0.7465301808028391,0.3313729080791308,2,-0.0067222360638925,-1.6904884741186048,0.0003447141487769,0.7465301808028391,0.3313729080791308,2
CMCSA,-1,2019,2019-09-12 06:03:05,CMCSA_157993,1473,45,30,15,0.0305498981670061,0.020366598778004,0.010183299389002,0.010183299389002,0.2,2019-09-12,-0.000368177428205,-0.0236307290214663,0.0007451584684941,0.7342729182955091,0.1809304228930098,3,0.0074160114097669,0.6104731594590049,0.0007451584684941,0.7342729182955091,0.1809304228930098,2,0.0074160114097669,0.6104731594590049,0.0007451584684941,0.7342729182955091,0.1809304228930098,2
CMCSA,0,2019,2019-09-18 17:35:06,CMCSA_158050,818,27,18,7,0.0330073349633251,0.0220048899755501,0.0085574572127139,0.011002444987775,0.2,2019-09-18,0.005805969421611,0.4807150490188117,0.0006854964691252,0.7911855161639354,0.2100109756864544,3,-0.000437452724704,-0.0371285982848962,0.0006854964691252,0.7911855161639354,0.2100109756864544,2,-0.0047483299168481,-0.4319180031623431,0.0006854964691252,0.7911855161639354,0.2100109756864544,3
CMCSA,3,2019,2019-10-24 17:44:06,CMCSA_158569,1650,58,30,12,0.0351515151515151,0.0181818181818181,0.0072727272727272,0.0169696969696969,0.3181818181818182,2019-10-24,-0.0143331820998442,-0.4647761508720799,0.0011128194732424,0.990876654178534,0.4929981284988954,3,-0.0097730488196194,-0.2744645392104816,0.0011128194732424,0.990876654178534,0.4929981284988954,2,-0.0097730488196194,-0.2744645392104816,0.0011128194732424,0.990876654178534,0.4929981284988954,2
CMCSA,-1,2019,2019-12-09 20:00:07,CMCSA_162270,1753,91,18,15,0.0519110096976611,0.0102681118083285,0.0085567598402738,0.0416428978893325,0.6697247706422018,2019-12-09,-0.0311168145528887,-1.5843823758710998,0.000566235639771,1.0143276580251588,0.5262729963608495,2,-0.0311168145528887,-1.5843823758710998,0.000566235639771,1.0143276580251588,0.5262729963608495,2,-0.0508293079756487,-2.903133191870313,0.000566235639771,1.0143276580251588,0.5262729963608495,3
CMCSA,4,2019,2020-01-23 17:05:23,CMCSA_162604,981,36,28,5,0.036697247706422,0.0285423037716615,0.0050968399592252,0.0081549439347604,0.125,2020-01-23,-0.0492506636713948,-1.36918897071455,-0.0004267673406711,1.0001386469962137,0.4420945473892315,3,-0.0522613788807954,-2.146313942997414,-0.0004267673406711,1.0001386469962137,0.4420945473892315,2,-0.0522613788807954,-2.146313942997414,-0.0004267673406711,1.0001386469962137,0.4420945473892315,2
CMCSA,1,2020,2020-05-01 00:41:46,CMCSA_167607,2173,79,72,24,0.0363552692130694,0.0331339162448228,0.0110446387482742,0.0032213529682466,0.0463576158940397,2020-05-01,-0.0156753842238604,-0.4998124953893552,0.0001943337785189,0.9026748871069736,0.7062160957828206,2,,,,,,0,,,,,,0
CMCSA,2,2020,2020-07-30 20:45:14,CMCSA_171968,5065,220,124,44,0.0434353405725567,0.0244817374136229,0.0086870681145113,0.0189536031589338,0.2790697674418604,2020-07-30,-0.02043779805728,-0.8037299173595409,-0.0006142725477778,0.922773244544107,0.6966392154831229,3,-0.0246300714773196,-1.1027747109867807,-0.0006142725477778,0.922773244544107,0.6966392154831229,2,-0.0246300714773196,-1.1027747109867807,-0.0006142725477778,0.922773244544107,0.6966392154831229,2
CMCSA,3,2020,2020-10-29 18:23:05,CMCSA_176339,5046,237,89,47,0.0469678953626635,0.017637732857709,0.0093143083630598,0.0293301625049544,0.4539877300613497,2020-10-29,0.0048141543328582,0.2152771169043341,-3.2848812995171274e-05,0.892645580553298,0.6991794620126455,3,0.0091053893130704,0.3839190024035679,-3.2848812995171274e-05,0.892645580553298,0.6991794620126455,2,0.0091053893130704,0.3839190024035679,-3.2848812995171274e-05,0.892645580553298,0.6991794620126455,2
CMCSA,4,2020,2021-01-28 19:32:06,CMCSA_180849,4772,212,99,34,0.0444258172673931,0.0207460184409052,0.007124895222129,0.0236797988264878,0.3633440514469453,2021-01-28,0.0212141957809947,0.2808574045313616,0.0004647623921884,0.8938872006507689,0.4443137530711621,3,0.0328836294234681,0.4062041734160842,0.0004647623921884,0.8938872006507689,0.4443137530711621,2,0.0328836294234681,0.4062041734160842,0.0004647623921884,0.8938872006507689,0.4443137530711621,2
COST,1,2006,2005-12-12 19:54:54,COST_72,2505,53,31,23,0.0211576846307385,0.012375249500998,0.0091816367265469,0.0087824351297405,0.2619047619047619,2005-12-12,-0.0040821856020944,-0.608264128046537,-5.8940906486883225e-05,1.0182300532229889,0.239199760379105,2,-0.0040821856020944,-0.608264128046537,-5.8940906486883225e-05,1.0182300532229889,0.239199760379105,2,0.0052315000130735,0.4101261892489451,-5.8940906486883225e-05,1.0182300532229889,0.239199760379105,3
COST,2,2006,2006-03-03 00:14:04,COST_378,6609,159,103,75,0.0240581025873808,0.015584808594341,0.0113481615978211,0.0084732939930397,0.2137404580152671,2006-03-03,0.0257142907816088,10.098146933808218,0.0004323665252529,0.7360843590115989,0.1628834590001812,2,,,,,,0,,,,,,0
COST,3,2006,2006-05-31 20:16:31,COST_762,4590,113,68,67,0.0246187363834422,0.0148148148148148,0.0145969498910675,0.0098039215686274,0.2486187845303867,2006-05-31,-0.0119064072549716,-0.4037232254729335,0.0012391254754558,0.7480608296357799,0.1646905578811283,3,-0.0060769962756983,-0.1792569754168362,0.0012391254754558,0.7480608296357799,0.1646905578811283,2,-0.023632110934933,-0.7215475882331308,0.0012391254754558,0.7480608296357799,0.1646905578811283,3
COST,4,2006,2006-10-13 00:12:56,COST_1149,6448,141,153,89,0.0218672456575682,0.023728287841191,0.0138027295285359,-0.0018610421836228,-0.0408163265306122,2006-10-13,0.0498163687999338,0.605761865076652,-0.0001323532621605,1.0029711582251972,0.3315260145369868,2,,,,,,0,,,,,,0
COST,1,2007,2006-12-14 21:23:56,COST_1472,6070,119,124,89,0.0196046128500823,0.0204283360790774,0.014662273476112,-0.000823723228995,-0.0205761316872428,2006-12-14,0.0014818048279095,0.0978849662168805,-0.0006975857726158,1.121435283054376,0.2873950859420046,3,0.0039978484774113,0.2396136183285595,-0.0006975857726158,1.121435283054376,0.2873950859420046,2,0.0039978484774113,0.2396136183285595,-0.0006975857726158,1.121435283054376,0.2873950859420046,2
COST,2,2007,2007-03-08 23:07:10,COST_1842,6381,135,125,74,0.0211565585331452,0.0195894060492085,0.0115969283811314,0.0015671524839366,0.0384615384615384,2007-03-08,-0.0313902682752035,-0.6549003910217926,-0.0011292129883132,1.3666189213792668,0.2677669904119508,3,-0.0415420501884573,-0.9823641510601931,-0.0011292129883132,1.3666189213792668,0.2677669904119508,2,-0.0415420501884573,-0.9823641510601931,-0.0011292129883132,1.3666189213792668,0.2677669904119508,2
COST,3,2007,2007-05-31 22:11:04,COST_2253,6000,102,120,77,0.017,0.02,0.0128333333333333,-0.0029999999999999,-0.081081081081081,2007-05-31,-0.0210727030428423,-3.088260661519424,-0.0003960726028347,1.1552016589684022,0.3200717455037886,3,-0.0112440691774364,-1.8124759605261496,-0.0003960726028347,1.1552016589684022,0.3200717455037886,2,-0.0112440691774364,-1.8124759605261496,-0.0003960726028347,1.1552016589684022,0.3200717455037886,2
COST,4,2007,2007-10-10 21:37:41,COST_3065,5892,142,111,102,0.0241004752206381,0.0188391038696537,0.0173116089613034,0.0052613713509843,0.1225296442687747,2007-10-10,0.0836303473654029,0.8637114985407967,0.0005287398046782,0.7735702027368944,0.3289099955440338,3,0.0966509501788693,1.1173137956785015,0.0005287398046782,0.7735702027368944,0.3289099955440338,2,0.0740931754744144,0.718420474121155,0.0005287398046782,0.7735702027368944,0.3289099955440338,3
COST,1,2008,2007-12-13 23:07:46,COST_4530,5931,131,110,71,0.0220873377170797,0.0185466194570898,0.0119709998313943,0.0035407182599898,0.0871369294605809,2007-12-13,-0.0157148881379469,-0.5301975417008894,0.000872489470461,0.8967203692401879,0.2900977415208585,3,-0.0130433040127862,-0.3843614556759786,0.000872489470461,0.8967203692401879,0.2900977415208585,2,-0.0130433040127862,-0.3843614556759786,0.000872489470461,0.8967203692401879,0.2900977415208585,2
COST,-1,2008,2008-01-10 20:06:44,COST_4689,883,32,17,18,0.0362400906002265,0.0192525481313703,0.0203850509626274,0.0169875424688561,0.3061224489795918,2008-01-10,0.0153951328803377,0.2339148427828407,0.0018164102221769,0.8797504338363744,0.3324368337314848,3,-0.0094033893147614,-0.1384175729768366,0.0018164102221769,0.8797504338363744,0.3324368337314848,2,-0.0094033893147614,-0.1384175729768366,0.0018164102221769,0.8797504338363744,0.3324368337314848,2
COST,2,2008,2008-03-05 22:33:09,COST_6580,6444,155,127,70,0.0240533829919304,0.0197082557417752,0.0108628181253879,0.0043451272501551,0.0992907801418439,2008-03-05,-0.0273913444619853,-0.7739006775927975,0.0015844338461388,0.8684678503912319,0.3322922050518078,3,-0.0280529508941732,-0.7544363254817379,0.0015844338461388,0.8684678503912319,0.3322922050518078,2,-0.0176961324994833,-0.4381074127378281,0.0015844338461388,0.8684678503912319,0.3322922050518078,3
